"video_game_play","video_game_hours","play_pref","game_type_pref","num_of_purchases","income","industry","emp_type","edu_level","n_dependents","hobbies","comp","comp_int","res_impor","interaction_impor","genre","game_purchase","game_format","gender","age","region","relationship_status"
68,2,"Indoors","Solo-Play",6,52066,"Arts","Not employed, looking","Some College",2,"Movies,Outdoor Recreation (Hiking,etc)",30,52,26,74,"Roleplay","In-game purchases","Physical","Female",63,"Northwest","Separated"
32,2,"Indoors","Multiplayer-Play",3,93631,"Military","Retired","Associate degree",1,"Outdoor Recreation (Hiking,etc),Sports,Art",10,15,26,39,"Strategy & Puzzle,Sports & Racing,Action/Adventure,Music & Fitness,Simulation","Both","Physical","Female",34,"Northeast","Separated"
38,9,"Outdoors","Solo-Play",35,39835,"Legal Services","Homemaker","Some High School",2,"Sports,Outdoor Recreation (Hiking,etc),Movies,Music",70,40,51,57,"Strategy & Puzzle,Music & Fitness","One-time payment, pre-playing","Digital","Female",37,"Southeast","Single"
58,14,"Outdoors","Solo-Play",20,49236,"Information Services","Employed Full Time","Graduate or professional degree",7,"Movies,Music,Sports,Outdoor Recreation (Hiking,etc),Art,Television Series",75,29,32,68,"Action/Adventure,Simulation","Both","Physical","Female",50,"Northwest","Married"
42,8,"Indoors","Solo-Play",23,40718,"Agriculture","Not employed, not looking","Some High School",3,"Television Series,Movies",68,39,19,68,"Action/Adventure,Sports & Racing","In-game purchases","Physical","Male",39,"Southwest","In a relationship"
30,1,"Outdoors","Multiplayer-Play",1,136854,"Government","Student","Some High School",0,"Art",59,30,21,73,"Action/Adventure,Strategy & Puzzle,Sports & Racing","In-game purchases","Physical","Female",37,"Southeast","Single"
63,3,"Indoors","Multiplayer-Play",7,90541,"Software","Student","Associate degree",0,"Television Series,Movies,Sports,Outdoor Recreation (Hiking,etc),Art,Music",89,48,26,69,"Roleplay","Both","Digital","Female",32,"Southeast","In a relationship"
48,1,"Indoors","Solo-Play",0,89061,"Retail","Student","Some High School",3,"Sports",71,25,14,81,"Simulation,Roleplay","One-time payment, pre-playing","Digital","Female",35,"Southwest","In a relationship"
55,0,"Outdoors","Solo-Play",1,165356,"Real Estate","Homemaker","Associate degree",0,"Sports,Movies,Television Series,Music,Art",78,21,18,86,"Roleplay,Simulation","One-time payment, pre-playing","Digital","Female",28,"Southwest","In a relationship"
62,8,"Outdoors","Solo-Play",30,58345,"Military","Not employed, not looking","High school graduate or equivalent",2,"Music",71,33,26,56,"Action/Adventure,Simulation,Strategy & Puzzle,Roleplay","Both","Digital","Male",77,"Southeast","Single"
57,5,"Outdoors","Solo-Play",27,51064,"Retail","Not employed, not looking","Some High School",2,"Sports,Television Series,Music,Outdoor Recreation (Hiking,etc)",70,37,42,61,"Action/Adventure,Roleplay,Sports & Racing,Strategy & Puzzle,Music & Fitness,Simulation","In-game purchases","Physical","Male",44,"Southeast","Single"
52,11,"Outdoors","Solo-Play",17,51491,"Mining","Employed Full Time","Associate degree",4,"Sports,Music,Television Series",74,54,42,68,"Roleplay","One-time payment, pre-playing","Digital","Male",45,"Northeast","Separated"
47,0,"Outdoors","Multiplayer-Play",1,138022,"Software","Retired","Some College",1,"Art",71,12,22,76,"Simulation,Action/Adventure,Roleplay,Strategy & Puzzle,Music & Fitness,Sports & Racing","In-game purchases","Digital","Female",32,"Southeast","In a relationship"
34,0,"Indoors","Solo-Play",1,84236,"Hotel and Food Services","Student","Bachelor's degree",1,"Music,Outdoor Recreation (Hiking,etc),Television Series,Sports",78,20,11,79,"Sports & Racing,Action/Adventure,Music & Fitness,Simulation","Both","Digital","Female",42,"Southwest","In a relationship"
58,5,"Indoors","Multiplayer-Play",11,71967,"Telecommunications","Retired","Bachelor's degree",5,"Television Series",45,54,40,64,"Strategy & Puzzle,Roleplay,Simulation,Action/Adventure,Sports & Racing,Music & Fitness","One-time payment, pre-playing","Physical","Female",56,"Southeast","Married"
38,0,"Indoors","Solo-Play",2,89823,"Religious","Student","High school graduate or equivalent",1,"Sports",72,29,16,75,"Sports & Racing,Roleplay","In-game purchases","Digital","Male",30,"Southeast","Separated"
32,3,"Outdoors","Solo-Play",1,97811,"Other","Homemaker","Some High School",0,"Art,Outdoor Recreation (Hiking,etc)",69,17,14,83,"Sports & Racing,Action/Adventure,Simulation,Strategy & Puzzle,Roleplay,Music & Fitness","In-game purchases","Digital","Female",32,"Northeast","In a relationship"
49,2,"Indoors","Multiplayer-Play",3,120449,"Computer","Employed Full Time","Bachelor's degree",2,"Sports,Music,Movies,Outdoor Recreation (Hiking,etc),Art,Television Series",64,22,19,75,"Strategy & Puzzle,Roleplay,Music & Fitness,Action/Adventure","In-game purchases","Digital","Female",34,"Midwest","Married"
63,4,"Outdoors","Multiplayer-Play",6,93878,"Arts","Employed Full Time","Some College",3,"Television Series",91,56,37,72,"Sports & Racing","Both","Digital","Female",37,"Southeast","Married"
58,10,"Outdoors","Multiplayer-Play",8,82473,"Military","Student","Graduate or professional degree",0,"Music,Television Series",50,43,39,78,"Action/Adventure,Simulation,Sports & Racing,Strategy & Puzzle","Both","Physical","Female",47,"Midwest","Married"
75,4,"Indoors","Solo-Play",9,82461,"Computer","Not employed, not looking","Some High School",2,"Music,Outdoor Recreation (Hiking,etc),Movies",92,61,41,66,"Roleplay","In-game purchases","Physical","Female",47,"Midwest","Divorced"
66,4,"Indoors","Multiplayer-Play",13,68210,"Wholesale","Retired","Some College",1,"Television Series,Outdoor Recreation (Hiking,etc),Sports,Movies,Music",66,54,59,60,"Strategy & Puzzle,Music & Fitness,Roleplay,Sports & Racing","Both","Digital","Male",51,"Southeast","Separated"
53,10,"Indoors","Multiplayer-Play",8,87693,"Health Care","Homemaker","Bachelor's degree",0,"Art,Sports,Movies,Television Series",92,43,29,74,"Sports & Racing","In-game purchases","Digital","Female",28,"Midwest","In a relationship"
36,11,"Outdoors","Solo-Play",16,33724,"Legal Services","Not employed, not looking","Associate degree",4,"Sports,Music,Television Series,Art,Outdoor Recreation (Hiking,etc)",71,48,36,64,"Sports & Racing,Strategy & Puzzle,Roleplay","In-game purchases","Physical","Male",51,"Northeast","Single"
42,6,"Indoors","Solo-Play",11,82866,"Legal Services","Employed Full Time","Trade or Vocational Degree",3,"Movies,Outdoor Recreation (Hiking,etc),Sports,Art,Music",40,63,21,64,"Roleplay,Action/Adventure,Simulation,Strategy & Puzzle","Both","Digital","Female",49,"Northwest","Single"
55,1,"Indoors","Solo-Play",3,111938,"Government","Employed Full Time","High school graduate or equivalent",0,"Movies,Music,Sports,Art,Television Series",76,26,21,82,"Strategy & Puzzle,Action/Adventure,Music & Fitness,Sports & Racing,Simulation","One-time payment, pre-playing","Physical","Male",31,"Southeast","Single"
58,5,"Outdoors","Solo-Play",21,50652,"Science","Not employed, looking","Some College",2,"Television Series,Music",48,42,78,28,"Action/Adventure,Music & Fitness,Simulation","Both","Digital","Non-binary/third gender",18,"Southwest","Divorced"
47,3,"Outdoors","Solo-Play",22,39811,"Homemaker","Retired","Associate degree",3,"Music,Movies",45,43,77,44,"Simulation,Sports & Racing","One-time payment, pre-playing","Digital","Male",53,"Northwest","Separated"
31,3,"Outdoors","Solo-Play",3,116057,"Software","Not employed, not looking","Graduate or professional degree",0,"Television Series,Art,Music,Movies",8,24,17,26,"Simulation,Strategy & Puzzle,Sports & Racing,Action/Adventure,Music & Fitness","One-time payment, pre-playing","Physical","Female",27,"Southeast","In a relationship"
46,4,"Indoors","Solo-Play",25,63096,"Hotel and Food Services","Retired","Associate degree",2,"Outdoor Recreation (Hiking,etc),Sports,Television Series,Movies",50,53,78,36,"Sports & Racing,Roleplay,Simulation","In-game purchases","Digital","Female",59,"Northwest","Married"
44,6,"Indoors","Solo-Play",20,51321,"Publishing","Employed Full Time","Some College",4,"Art",75,49,31,66,"Simulation,Music & Fitness,Strategy & Puzzle,Roleplay,Sports & Racing,Action/Adventure","Both","Digital","Female",54,"Northeast","Separated"
71,8,"Indoors","Solo-Play",10,86866,"Arts","Retired","High school graduate or equivalent",4,"Art,Sports,Movies,Outdoor Recreation (Hiking,etc),Music",51,50,39,70,"Simulation,Action/Adventure","One-time payment, pre-playing","Digital","Female",47,"Northeast","Married"
37,0,"Indoors","Multiplayer-Play",2,179720,"Utilities","Not employed, looking","Some High School",2,"Outdoor Recreation (Hiking,etc),Art,Music,Sports,Television Series",6,26,24,22,"Simulation,Sports & Racing,Strategy & Puzzle,Roleplay,Music & Fitness","Both","Physical","Male",35,"Midwest","Single"
51,1,"Indoors","Multiplayer-Play",4,91886,"Religious","Employed Full Time","Bachelor's degree",2,"Music",65,28,12,81,"Sports & Racing,Strategy & Puzzle","In-game purchases","Physical","Male",39,"Southwest","Single"
31,2,"Outdoors","Solo-Play",1,150641,"Publishing","Student","Trade or Vocational Degree",2,"Television Series,Movies,Sports,Music,Outdoor Recreation (Hiking,etc),Art",8,22,22,20,"Music & Fitness,Strategy & Puzzle,Sports & Racing,Simulation,Roleplay,Action/Adventure","Both","Digital","Female",31,"Midwest","Married"
70,1,"Indoors","Multiplayer-Play",6,93236,"Software","Employed Full Time","Bachelor's degree",1,"Outdoor Recreation (Hiking,etc),Art",90,64,30,69,"Sports & Racing,Simulation,Strategy & Puzzle,Music & Fitness","In-game purchases","Digital","Male",58,"Southwest","Married"
32,1,"Indoors","Multiplayer-Play",2,109464,"Agriculture","Homemaker","High school graduate or equivalent",0,"Art",68,28,19,79,"Sports & Racing,Strategy & Puzzle","In-game purchases","Digital","Female",36,"Northeast","In a relationship"
26,2,"Indoors","Solo-Play",2,155135,"Information Services","Homemaker","Associate degree",3,"Music,Art,Movies,Outdoor Recreation (Hiking,etc)",13,14,18,26,"Music & Fitness,Roleplay,Simulation,Strategy & Puzzle","Both","Physical","Male",38,"Northeast","Separated"
36,1,"Outdoors","Solo-Play",0,103538,"Retail","Not employed, not looking","Some High School",3,"Sports,Music,Outdoor Recreation (Hiking,etc)",66,15,18,68,"Music & Fitness,Action/Adventure,Roleplay,Strategy & Puzzle,Simulation","In-game purchases","Digital","Male",34,"Southwest","In a relationship"
29,2,"Indoors","Solo-Play",0,97516,"Utilities","Employed Full Time","Some College",0,"Sports,Outdoor Recreation (Hiking,etc)",74,24,16,66,"Roleplay,Simulation,Action/Adventure,Strategy & Puzzle,Sports & Racing","One-time payment, pre-playing","Digital","Male",31,"Northeast","In a relationship"
58,1,"Outdoors","Solo-Play",0,104689,"Real Estate","Homemaker","High school graduate or equivalent",2,"Outdoor Recreation (Hiking,etc),Sports",80,25,16,77,"Roleplay,Strategy & Puzzle,Music & Fitness","One-time payment, pre-playing","Digital","Male",44,"Northeast","In a relationship"
67,4,"Outdoors","Solo-Play",11,93880,"Health Care","Not employed, not looking","Bachelor's degree",4,"Art,Television Series,Movies,Outdoor Recreation (Hiking,etc)",90,55,51,57,"Strategy & Puzzle","One-time payment, pre-playing","Physical","Female",51,"Northwest","In a relationship"
40,0,"Outdoors","Multiplayer-Play",0,71754,"Other Manufacturing","Retired","High school graduate or equivalent",1,"Movies,Television Series,Sports",59,30,13,69,"Music & Fitness,Strategy & Puzzle,Simulation,Roleplay,Action/Adventure","One-time payment, pre-playing","Digital","Male",37,"Southwest","Single"
50,4,"Outdoors","Solo-Play",28,45088,"Education","Not employed, not looking","Some High School",3,"Movies,Art,Music",78,51,38,66,"Action/Adventure,Music & Fitness,Simulation","Both","Physical","Female",68,"Northeast","Single"
34,0,"Outdoors","Solo-Play",0,176313,"Homemaker","Not employed, looking","High school graduate or equivalent",0,"Art,Sports,Movies,Television Series",67,30,20,73,"Roleplay,Simulation,Action/Adventure,Sports & Racing,Music & Fitness","Both","Digital","Male",30,"Southeast","In a relationship"
37,5,"Outdoors","Multiplayer-Play",25,52129,"Retail","Not employed, not looking","Some College",7,"Television Series,Music",39,46,82,33,"Strategy & Puzzle,Simulation,Sports & Racing,Action/Adventure","Both","Physical","Female",42,"Southeast","Separated"
40,12,"Indoors","Solo-Play",24,50112,"Military","Employed Full Time","Trade or Vocational Degree",4,"Music,Outdoor Recreation (Hiking,etc),Art,Television Series,Movies,Sports",70,29,37,79,"Roleplay,Music & Fitness,Strategy & Puzzle,Action/Adventure","One-time payment, pre-playing","Physical","Female",62,"Midwest","In a relationship"
67,7,"Indoors","Multiplayer-Play",14,93761,"Military","Not employed, looking","Bachelor's degree",2,"Television Series,Art,Sports",89,61,32,70,"Simulation,Roleplay,Strategy & Puzzle,Music & Fitness,Sports & Racing,Action/Adventure","One-time payment, pre-playing","Digital","Male",54,"Southeast","Separated"
54,2,"Indoors","Multiplayer-Play",14,85250,"Health Care","Retired","Trade or Vocational Degree",4,"Music,Art,Television Series",42,55,40,73,"Action/Adventure,Roleplay,Simulation,Strategy & Puzzle,Sports & Racing","Both","Digital","Female",35,"Southeast","Single"
41,7,"Outdoors","Solo-Play",19,42315,"Health Care","Retired","Associate degree",4,"Movies",70,49,37,62,"Strategy & Puzzle,Roleplay","In-game purchases","Digital","Female",64,"Northwest","In a relationship"
39,2,"Indoors","Multiplayer-Play",2,83131,"Mining","Retired","Associate degree",1,"Art,Music,Outdoor Recreation (Hiking,etc),Television Series,Movies",10,6,18,28,"Music & Fitness,Action/Adventure,Sports & Racing,Roleplay","Both","Physical","Female",38,"Southeast","Separated"
43,10,"Outdoors","Multiplayer-Play",11,48075,"Construction","Employed Full Time","Bachelor's degree",5,"Movies,Television Series",41,40,83,50,"Simulation,Strategy & Puzzle,Roleplay","In-game purchases","Physical","Male",61,"Southwest","In a relationship"
51,5,"Indoors","Multiplayer-Play",11,98552,"Other Manufacturing","Student","Bachelor's degree",4,"Art,Television Series",90,57,21,59,"Strategy & Puzzle,Roleplay,Action/Adventure,Sports & Racing,Simulation","Both","Digital","Male",33,"Northeast","Separated"
46,3,"Outdoors","Solo-Play",26,46995,"Arts","Not employed, not looking","Graduate or professional degree",2,"Art,Music,Sports,Outdoor Recreation (Hiking,etc),Television Series",41,49,78,42,"Strategy & Puzzle","In-game purchases","Physical","Male",59,"Northeast","Single"
48,1,"Outdoors","Multiplayer-Play",2,106588,"Construction","Employed Full Time","Associate degree",1,"Television Series,Movies,Art,Sports",67,13,18,73,"Strategy & Puzzle","Both","Digital","Male",34,"Northeast","Single"
41,0,"Outdoors","Solo-Play",1,63469,"Health Care","Not employed, not looking","Some College",2,"Movies,Sports,Outdoor Recreation (Hiking,etc),Art,Television Series,Music",70,25,21,73,"Strategy & Puzzle,Sports & Racing,Music & Fitness,Action/Adventure,Roleplay","One-time payment, pre-playing","Digital","Female",31,"Southwest","Married"
52,1,"Indoors","Multiplayer-Play",7,108879,"Other","Student","Some High School",2,"Sports,Art,Television Series,Movies,Music",90,56,42,60,"Strategy & Puzzle","Both","Digital","Male",43,"Midwest","In a relationship"
71,4,"Indoors","Multiplayer-Play",10,79642,"Construction","Homemaker","Trade or Vocational Degree",8,"Outdoor Recreation (Hiking,etc),Music,Art,Sports,Television Series,Movies",37,51,34,68,"Strategy & Puzzle,Action/Adventure","Both","Digital","Female",57,"Southeast","In a relationship"
43,1,"Indoors","Solo-Play",2,159190,"Science","Student","Trade or Vocational Degree",1,"Outdoor Recreation (Hiking,etc)",9,19,24,15,"Music & Fitness,Action/Adventure,Simulation,Strategy & Puzzle,Roleplay,Sports & Racing","Both","Digital","Female",30,"Midwest","In a relationship"
42,5,"Outdoors","Solo-Play",17,44630,"Military","Retired","High school graduate or equivalent",4,"Art,Outdoor Recreation (Hiking,etc)",43,42,78,51,"Strategy & Puzzle,Roleplay,Action/Adventure,Sports & Racing,Music & Fitness","In-game purchases","Physical","Female",49,"Southeast","Married"
62,7,"Indoors","Multiplayer-Play",8,62226,"Education","Retired","Bachelor's degree",6,"Movies",88,55,24,65,"Music & Fitness,Simulation,Strategy & Puzzle","Both","Physical","Male",44,"Southeast","Single"
37,1,"Outdoors","Multiplayer-Play",1,143184,"Broadcasting","Retired","Trade or Vocational Degree",0,"Movies,Television Series",8,30,20,33,"Action/Adventure,Sports & Racing,Simulation,Roleplay","Both","Physical","Male",37,"Midwest","Separated"
49,1,"Outdoors","Multiplayer-Play",1,126558,"Legal Services","Student","Bachelor's degree",0,"Movies,Sports,Music",75,30,13,79,"Simulation,Music & Fitness,Sports & Racing,Roleplay,Strategy & Puzzle,Action/Adventure","One-time payment, pre-playing","Digital","Female",38,"Northeast","Divorced"
